"","","X1","X2","X3"
"1",0.673202308994025,0.296442324790617,-0.213399340540698,0.0115089847590411
"2",0.691314133987671,0.30441780472523,-0.219140633251664,0.0118186223152785
"3",0.0423483081669084,0.0186479320647416,-0.0134240493757913,0.000723981523462732
"4",0.190678265662846,0.0839645194393391,-0.0604433698522214,0.00325981242796592
"5",0.128275503974479,0.0564856776393204,-0.0406622312341513,0.00219298240733411
"6",0.533888537376418,0.235095983903305,-0.169238073423448,0.0091272934712208
"7",0.143077818537223,0.063003826021519,-0.0453544376095063,0.00244604097594734
"8",0.448318111547063,0.197415340763381,-0.142112984578969,0.00766439188348509
"9",0.610922706184144,0.269017715579775,-0.193657242227599,0.0104442602476098
"10",4.61235007427817e-07,2.03103251504048e-07,-1.46207529451973e-07,7.88521756372951e-09
"11",0.617585902117446,0.271951831025628,-0.195769418016457,0.0105581734345053
"12",0.00530171562651234,0.00233459226848256,-0.00168059824411875,9.06374852360199e-05
"13",0.13092974915188,0.0576544653877294,-0.0415036041215036,0.00223835905991735
"14",0.323025759272079,0.142243283729912,-0.102396386770164,0.00552240907461449
"15",0.00180455260054848,0.000794628540286682,-0.0005720276502074,3.08504116803093e-05
"16",1.23876783020724,0.54548715973837,-0.392678745330333,0.021177824091468
"17",0.0102837530675536,0.00452841534586193,-0.00325986125356382,0.000175809791111794
"18",0.00262474759897009,0.00115579859105057,-0.00083202240875108,4.48723655716763e-05
"19",0.412790614145177,0.181770929294345,-0.130851073537765,0.00705701811090226
"20",1.19239919896207,0.525068892213088,-0.377980288124682,0.0203851116138538
"21",0.109963709968839,0.0484221420370277,-0.0348575500666726,0.00187992620519995
"22",0.00953069722415659,0.0041968097914375,-0.00302114902957965,0.000162935640045208
"23",0.740461979993904,0.326059889925904,-0.234720077627602,0.0126588479102719
"24",1.26213466244797,0.555776664066992,-0.400085830130958,0.0215773006121701
"25",0.0350314049301473,0.0154259588528335,-0.0111046539954365,0.000598892636050719
"26",0.257654274759932,0.11345717502991,-0.0816741885562209,0.00440482612982268
"27",0.14593411465143,0.0642615862060484,-0.0462598589056269,0.00249487186676059
"28",1.25552437551754,0.55286584691885,-0.397990426040848,0.0214642919511498
"29",0.00221129268464435,0.000973735139453115,-0.000700960757770905,3.78039906657195e-05
"30",0.192417102847702,0.084730210422012,-0.0609945662809897,0.00328953937689584
"31",0.747017360434179,0.328946529189673,-0.236798076832683,0.0127709178966176
